scenario_id,vehicle_count,pedestrian_count,cyclist_count,lane_count,stop_sign_count,crosswalk_count,speed_bump_count,max_velocity_mps,max_deceleration,max_yaw_rate,is_valid_physics,risk_tier_numeric,target_risk_matrix,min_inter_agent_dist,avg_agent_velocity,velocity_std,predicted_risk_probability,predicted_critical_class
471ec230f264aed8,254,31,0,249,0,6,5,11.88,9.37,6.69,True,2,Standard Complexity,0.08062257748350442,3.3629411764705877,2.930175189915889,0.35312366,0
ee8d96815d1eacc3,45,0,0,445,7,14,7,31.14,20.41,6.31,True,1,Critical Complexity,3.5100142449846485,15.178125000000001,7.633502406128853,0.3530124,0
c4b0eb8728af562c,60,59,54,131,5,7,2,16.46,10.04,11.1,True,2,Standard Complexity,0.02236067977497756,3.9838333333333336,3.9154555255068626,0.35294113,0
f5ac4f767964187,83,1,0,572,17,11,19,26.27,6.9,6.29,True,0,Standard Complexity,8.520856764433944,14.35625,8.927964406151046,0.3529265,0
1e72f02b6ead2fde,46,0,0,48,1,1,0,25.86,18.19,6.3,True,3,Critical Complexity,4.639073183298457,16.905185185185182,7.548533029114489,0.35254648,0
cef4e8e09096fcb9,50,9,0,165,4,5,10,25.83,12.51,6.33,True,0,Standard Complexity,0.041231056256194255,12.900540540540542,8.113580522617935,0.35223615,0
1f57504e5f1eafa3,55,0,0,205,1,8,2,24.71,15.21,6.33,True,3,Critical Complexity,1.155205609404347,16.44666666666667,5.6491274786325425,0.35223335,0
7553ffbe01298c91,34,8,2,277,3,6,10,24.3,4.0,9.24,True,0,Standard Complexity,0.18681541692277973,10.341904761904763,8.94678533331685,0.3520919,0
8aa76d6e392ed28a,33,2,0,108,7,0,8,22.57,10.44,6.49,True,0,Standard Complexity,0.377359245282403,9.78875,7.082590340934593,0.35198188,0
e7a6b0a6f7f8f037,53,0,0,64,0,4,0,26.82,10.7,6.3,True,0,Standard Complexity,6.289809218092394,15.588235294117647,6.810150931465658,0.3519745,0
2e019a828feb0d3f,24,2,0,56,0,3,3,24.79,4.63,6.3,True,0,Standard Complexity,0.6236986451806033,10.144444444444444,7.905528460951461,0.35182145,0
b89dbb4f0609a771,78,9,0,328,2,16,3,20.2,8.1,6.75,True,0,Standard Complexity,0.11180339887580296,10.403088235294117,4.379815755375797,0.35174125,0
df7acd071a575e85,17,4,2,402,2,18,8,23.29,1.63,6.32,True,0,Standard Complexity,0.9883825170453223,10.182142857142853,8.643846844160654,0.35163048,0
1a34de69af524a47,20,0,0,129,0,4,5,25.13,2.19,6.27,True,0,Standard Complexity,0.2545584412269256,19.7225,5.589562482878244,0.35141668,0
be048dca69d1f0a7,56,1,0,122,0,4,0,26.57,10.35,6.41,True,0,Standard Complexity,0.16124515496700884,16.608367346938774,5.177118947807758,0.35124716,0
b2b2fe6187ce05cd,64,7,0,102,0,7,0,17.03,15.28,6.83,True,3,Critical Complexity,0.8203657720801417,7.693714285714285,4.695026600085478,0.35122645,0
f6bcab45a26849c6,32,6,7,90,2,2,0,22.45,4.63,7.31,True,0,Standard Complexity,0.028284271247436175,9.218461538461538,6.326574614361615,0.35119385,0
3959d1389a6ebcbe,121,16,1,204,1,8,7,18.77,8.4,7.36,True,2,Standard Complexity,0.01999999999998181,4.413947368421052,4.3186246223547675,0.35079217,0
6d19bfcf8c94def4,44,0,0,40,0,3,0,36.81,20.0,6.31,True,1,Critical Complexity,0.6419501538281619,14.576904761904762,5.364953950938592,0.35052994,0
e34f2674f3990508,81,5,0,117,2,8,3,22.4,9.11,6.48,True,0,Standard Complexity,0.2683281572999341,11.94846153846154,4.645193125328336,0.35031775,0
e3b2f4cedc400827,67,7,0,115,3,3,3,14.43,6.83,6.93,True,2,Standard Complexity,0.10816653826375824,8.399642857142856,4.732294431534739,0.35022923,0
d2c9b3340f5a0741,73,5,0,94,0,4,1,17.17,8.29,6.33,True,2,Standard Complexity,1.053850084214985,9.341794871794875,4.6097615889154575,0.35022104,0
66f08bc63a3246fc,44,16,1,217,1,8,5,20.95,18.68,8.82,True,3,Critical Complexity,0.3238826948141385,8.539183673469386,5.589363016073275,0.35009545,0
61466fe4df0a5fd2,40,0,0,73,0,4,0,35.12,10.52,6.28,True,0,Standard Complexity,0.08999999999991815,19.160000000000004,5.286147353806346,0.34994105,0
f3afbab5c7b6d7f2,59,2,0,293,0,10,4,21.24,11.27,6.3,True,3,Critical Complexity,1.0511898020817867,10.340454545454543,5.862396715331869,0.34977376,0
8ad0d04e9519ae30,48,10,0,378,5,20,9,16.65,16.35,9.21,True,3,Critical Complexity,1.308625232830261,8.172916666666666,6.1741568109652745,0.34970298,0
fd43fefac95ff7a4,31,2,0,272,8,15,3,21.45,3.03,6.3,True,0,Standard Complexity,0.5842088667608399,14.554210526315789,6.66749958324114,0.34952822,0
c93133ee3e1084a5,50,0,1,215,3,5,9,29.89,27.2,6.33,True,1,Critical Complexity,0.1910497317450311,14.080294117647057,5.8251945109125245,0.34942877,0
4665d84ef3273797,35,1,0,73,3,0,2,20.33,6.16,6.29,True,0,Standard Complexity,0.6881860213635244,11.373846153846156,6.831640796787501,0.3493823,0
269fb0687d241163,64,1,0,178,3,5,4,21.91,10.04,7.55,True,0,Standard Complexity,3.337813655672929,11.673076923076923,6.501373091202035,0.34929702,0
c861464cf619c2ac,59,9,3,234,4,14,6,17.85,10.11,6.58,True,2,Standard Complexity,0.1204159457876435,7.126326530612246,5.120227471779502,0.34918058,0
ab2798e1ebd55411,54,5,0,387,1,9,18,22.1,10.01,6.44,True,0,Standard Complexity,0.17691806012946396,11.006176470588237,6.244348039583185,0.34908903,0
dd84714aa7907bb2,49,6,0,365,13,7,8,20.43,8.58,6.3,True,0,Standard Complexity,0.12649110640662012,9.273000000000001,7.52712435130442,0.34906554,0
c7cd46001a3d04f1,58,10,9,149,1,5,1,22.18,10.94,6.3,True,0,Standard Complexity,0.05385164807129606,6.0160526315789475,5.666890700177323,0.34888154,0
5609a24edfd1dbf5,56,17,0,213,7,16,1,15.77,10.88,8.74,True,2,Standard Complexity,0.3827531841801545,5.3824000000000005,4.646158223737112,0.34860513,0
9aef3d2b00b4b852,45,7,0,237,2,10,5,25.64,6.79,6.82,True,0,Standard Complexity,0.5818075283118614,9.824000000000002,7.876515346268298,0.34844846,0
3422813cc5ab0ecb,61,8,0,170,2,8,2,15.62,10.72,9.4,True,2,Standard Complexity,0.20615528128075067,6.871764705882352,5.196390982090775,0.34830973,0
87dbbe3dae96e856,33,1,0,774,8,9,29,24.47,17.61,6.29,True,3,Critical Complexity,1.711286066092338,13.752105263157896,8.661762661835771,0.3482693,0
ce91ca02b5d24bc5,50,0,0,81,2,7,0,29.03,25.7,6.33,True,1,Critical Complexity,0.16278820596130994,13.317931034482758,5.806551222429028,0.34818035,0
e271d8e2158a973a,64,7,0,360,2,17,3,19.26,4.04,6.35,True,2,Standard Complexity,0.13038404810417853,8.351020408163265,4.621373700225348,0.34808752,0
ad24223d856ac847,48,6,0,209,5,11,4,25.7,14.86,7.31,True,3,Critical Complexity,0.6293647591019728,9.63452380952381,6.024036853417969,0.34787646,0
cfb90e55fff2ea13,43,16,0,230,3,11,7,15.61,11.97,7.31,True,2,Standard Complexity,0.1280624847487003,8.310714285714287,5.610770846309437,0.347871,0
52eba1b56db4e147,61,12,0,177,4,7,5,17.47,10.23,7.43,True,2,Standard Complexity,0.04242640687147582,6.175925925925926,5.534939699400032,0.3478202,0
fc5515abbc04bc63,49,4,0,148,3,4,8,22.04,2.23,6.48,True,0,Standard Complexity,0.25495097567930036,10.1204,7.281829704133433,0.34757704,0
f4e742a9cedb9e12,53,4,2,44,0,4,0,21.18,9.79,6.29,True,0,Standard Complexity,0.20880613017825522,8.1316,5.250891490023385,0.3473534,0
369caa562acbcc85,61,14,9,128,1,10,2,17.31,4.44,9.07,True,2,Standard Complexity,0.03162277660172694,6.088500000000001,5.281609390138578,0.3472128,0
f921e247d41c1a94,53,16,0,433,0,16,17,27.41,9.44,9.65,True,0,Standard Complexity,0.014142135623718088,9.114339622641511,6.538045264806329,0.34720072,0
a586daee6fa99603,68,0,0,72,7,1,0,16.12,6.79,6.38,True,2,Standard Complexity,0.05830951894878991,8.369500000000002,4.514378667103592,0.34716743,0
231f5b8876d96b39,66,4,0,126,2,11,0,23.35,5.97,6.74,True,0,Standard Complexity,0.5200961449578154,8.546923076923077,4.813546405103294,0.34714797,0
de7014a544a74d50,26,1,0,183,0,3,7,32.25,26.01,6.31,True,1,Critical Complexity,0.3931920650267625,15.352272727272727,6.540910370206457,0.34702232,0
23eb3a96bc381cb7,61,55,3,58,7,12,0,20.62,19.26,8.28,True,3,Critical Complexity,0.09433981132358933,3.661818181818182,3.763665166044087,0.34682035,0
674a0f619e03cec8,33,11,0,206,0,6,9,23.62,11.58,6.46,True,0,Standard Complexity,0.3405877273186722,10.060769230769232,7.946576874583712,0.34670275,0
f5e1a61ce0cbf6da,57,2,5,89,2,4,6,22.83,7.29,6.29,True,0,Standard Complexity,0.022360679774672505,14.007627118644068,5.799030117324574,0.34668213,0
aad1b8a43be0dcf2,58,1,0,248,0,8,6,34.05,21.62,6.3,True,1,Critical Complexity,1.7123375835387453,10.17325,6.4450688078173375,0.34660617,0
9daa531bfdba36c7,50,3,0,271,12,9,1,21.92,9.71,6.31,True,0,Standard Complexity,3.9021660651490393,9.301,7.738546956632104,0.34615928,0
d2d2c85c6428b311,48,9,1,275,2,14,1,26.76,10.77,7.11,True,0,Standard Complexity,0.05385164807151509,8.247333333333332,5.599567999210098,0.34552154,0
c3f626991880d00b,106,1,1,160,0,11,3,19.71,6.87,6.3,True,2,Standard Complexity,0.5000999900020039,11.62328125,3.6712974778541763,0.34549657,0
32861cdbc06a3ca0,58,3,0,200,1,7,14,22.41,7.54,6.31,True,0,Standard Complexity,0.0670820393249581,11.194117647058825,5.613333977156566,0.34536946,0
b13e2ed84a64060e,46,0,0,112,1,3,3,36.21,35.43,6.33,True,1,Critical Complexity,0.3397057550292729,11.01,6.917316820848963,0.3453343,0
43ff3f38abf0caa2,55,0,0,220,0,10,1,21.95,3.86,6.29,True,0,Standard Complexity,1.310610544747562,13.00945945945946,6.068509744461711,0.3453191,0
9a0b705dbb06fdff,85,0,0,288,0,11,5,22.44,7.96,12.58,True,0,Standard Complexity,0.080622577483166,15.274426229508197,4.38535473436269,0.3453007,0
96376337122dbc74,62,0,0,155,2,5,5,21.22,10.58,6.32,True,0,Standard Complexity,1.1501738998956872,11.417826086956522,5.109235845630537,0.34523198,0
f151f8660bc5d4c5,41,1,0,251,8,6,11,22.61,5.11,6.29,True,0,Standard Complexity,4.783774660244327,17.509,5.5605115771842435,0.34493,0
1022ce4c05fdc3a6,39,0,0,224,0,6,3,25.36,16.87,6.29,True,3,Critical Complexity,2.7577527082750892,16.052500000000002,8.010023798341676,0.3449268,0
e4514912004e965c,56,6,0,125,0,6,0,25.28,13.33,6.81,True,3,Critical Complexity,0.022360679774875877,10.1524,5.3403709833681035,0.3449028,0
cd8eeae3892ea940,62,2,0,72,4,3,6,20.08,19.49,6.29,True,3,Critical Complexity,21.59755773229951,9.538,5.398080770051519,0.34474728,0
7d0cee88fc4964d0,200,36,0,123,2,8,0,14.56,11.69,9.03,True,2,Standard Complexity,0.042426406870350375,3.2602898550724637,2.8862738483342567,0.34437186,0
537d3d8c9229b63f,65,1,0,316,10,29,7,32.7,22.65,7.57,True,1,Critical Complexity,0.9433981132056676,11.989500000000001,5.30812959054317,0.34430143,0
184ca8eb03520e19,48,2,1,170,2,6,3,26.5,9.07,6.29,True,0,Standard Complexity,1.0107917688626629,14.158780487804876,6.82100850676609,0.34420845,0
9b8de863eed1d969,25,0,0,14,1,0,1,14.13,3.81,6.28,True,2,Standard Complexity,5.220124519587482,7.648000000000001,5.795427162858662,0.34417576,0
7650f7ae2857d5c6,47,4,0,265,1,9,7,37.44,34.38,8.74,True,1,Critical Complexity,0.2247220505424302,14.346363636363636,8.752365850955998,0.34417325,0
b20214ff053ce0b8,88,1,0,129,0,6,1,25.15,14.71,6.27,True,3,Critical Complexity,0.26627053911408455,10.54953488372093,4.257984539874045,0.3441074,0
589e991699e9ce3f,31,8,1,187,8,2,11,30.37,3.24,6.34,True,0,Standard Complexity,0.6307138812489993,11.81375,7.750384567071495,0.34410173,0
378d490c4e4f3642,51,0,0,185,2,11,2,26.45,9.15,9.35,True,0,Standard Complexity,0.5239274758973769,10.396590909090909,5.48274729707231,0.3440307,0
5ebf8e6c8e7d2fb5,56,6,0,195,3,9,5,18.53,5.61,6.9,True,2,Standard Complexity,0.014142135622592646,9.501702127659573,5.735256516977021,0.34397322,0
eb8056755d1bbda4,70,10,0,266,17,16,14,15.03,5.09,6.89,True,2,Standard Complexity,0.14866068747334046,4.576410256410257,4.083522541202655,0.34389356,0
1935c4914aeea13,67,14,0,152,6,9,14,15.07,7.54,6.42,True,2,Standard Complexity,0.7696752561964132,6.1219230769230775,4.716665232678673,0.34387287,0
8793550e68f1038,69,3,0,159,1,2,15,17.88,17.09,9.31,True,3,Critical Complexity,2.8244999557455666,7.150909090909092,6.30369942543908,0.34370705,0
d84f94af7e7dbae1,56,2,3,374,2,6,7,21.45,6.63,6.46,True,0,Standard Complexity,0.27294688127923356,11.247346938775507,5.78040489207877,0.34358194,0
16275797844e2d78,51,6,2,236,1,10,3,30.71,25.04,7.88,True,1,Critical Complexity,0.7692203845453506,8.318823529411764,6.0389260657571935,0.34335068,0
47e2d90861b23120,106,5,0,49,2,4,2,14.98,5.15,6.29,True,2,Standard Complexity,0.05385164807134884,7.899,4.304895933701534,0.34303197,0
a39523e78795f03c,98,5,1,184,4,15,1,21.06,9.35,6.62,True,0,Standard Complexity,0.2594224354218784,8.59450980392157,4.471801546740787,0.3429904,0
55619b6a893fcdc,53,5,0,175,1,6,1,21.25,12.64,6.53,True,3,Critical Complexity,0.30149626863477785,11.83046511627907,5.5549621452202205,0.34296224,0
8670100c4704a830,55,1,0,257,0,9,6,25.92,7.25,6.32,True,0,Standard Complexity,0.21377558326434842,11.213636363636365,5.887626505457746,0.34273505,0
6b407ee4b78dfc46,40,0,0,228,8,2,9,23.33,2.68,6.3,True,0,Standard Complexity,0.41725292090123894,20.59391304347826,3.8316629822871775,0.3426672,0
3687ab401c09c27c,51,0,0,211,0,8,6,22.41,5.47,6.3,True,0,Standard Complexity,0.8050465825033464,13.307241379310346,5.501930630776251,0.34255043,0
b2505050d589615f,66,0,0,245,1,9,8,17.05,15.83,6.34,True,3,Critical Complexity,1.5368799562749484,10.55324324324324,4.623601061799186,0.34253556,0
57708296855c52ea,59,12,0,266,2,7,0,21.99,13.54,6.34,True,3,Critical Complexity,0.0,8.22625,6.101287304400059,0.342528,0
24233a99bab2fcd,57,1,0,147,0,6,2,34.83,5.92,6.46,True,0,Standard Complexity,1.2824975633502531,13.936052631578946,5.543027644790718,0.34237826,0
aa0cae7c6918f39b,60,12,0,186,8,15,6,16.33,14.94,8.09,True,3,Critical Complexity,0.4535416188179851,6.066875,5.067235092668881,0.34224913,0
c2cf27ba39edc413,49,3,0,97,0,4,1,36.52,27.23,6.34,True,1,Critical Complexity,1.425798022161487,13.246785714285716,7.594225745154496,0.34224445,0
19269a74718713fa,56,8,0,196,6,6,4,23.55,7.33,6.32,True,0,Standard Complexity,0.9642613753541504,10.21222222222222,6.250645349397981,0.34202954,0
17d48def3c934a57,70,17,0,189,1,8,4,14.3,11.42,6.76,True,2,Standard Complexity,0.20615528128097127,7.714833333333333,4.4039609034242,0.34198117,0
e58e53630f1ec091,31,8,0,287,11,5,10,22.8,11.46,6.35,True,0,Standard Complexity,0.8343260753449909,9.5664,6.678812996334004,0.34182835,0
2dbe118c0651a20c,55,0,0,70,0,0,3,35.16,8.68,6.33,True,0,Standard Complexity,1.2081390648434556,27.16854545454546,4.947299141287944,0.34170306,0
d5e4f705d89cef11,55,1,4,215,1,8,2,26.01,19.29,6.41,True,1,Critical Complexity,0.10816653826404202,12.13075,5.423556668598569,0.3416113,0
fdb60e5aab20b803,65,1,2,509,7,16,6,21.15,9.52,9.4,True,0,Standard Complexity,3.183237345847846,9.0192,5.868668619031066,0.34127977,0
eab136843927690e,56,2,0,203,5,8,10,23.09,3.46,6.29,True,0,Standard Complexity,0.5300943312276923,11.199565217391307,5.982143340091315,0.34098217,0
fae781cdf76cfa97,51,8,0,158,5,16,3,18.96,4.68,6.28,True,2,Standard Complexity,0.8823264701913129,7.2439285714285715,5.791799830848114,0.3409731,0
94d05e4b56a22a8,20,10,4,22,4,3,1,32.29,25.93,6.66,True,1,Critical Complexity,0.32999999999992724,8.113703703703704,7.495251409391568,0.34095913,0
56237e1603f3d732,47,11,1,153,0,4,6,23.54,7.79,6.31,True,0,Standard Complexity,0.45967379738288,10.77727272727273,7.920595811965721,0.34093314,0
f1fb5d9cf86d579e,49,0,0,234,3,7,3,24.5,5.83,6.33,True,0,Standard Complexity,0.9600520819205958,14.127317073170733,5.908374389276195,0.34082562,0
1598874d1792d715,55,0,0,217,6,7,5,20.5,11.53,6.31,True,3,Critical Complexity,1.015332457867441,11.568461538461538,5.15502271300502,0.3408096,0
961e292f67c7367d,46,18,1,178,3,6,4,18.91,15.94,6.51,True,3,Critical Complexity,0.04000000000007731,8.087307692307693,5.904029626314757,0.34042427,0
cd513dc6cf6a3ed6,55,2,0,126,0,4,3,32.8,23.56,6.55,True,1,Critical Complexity,0.07615773105836082,9.593404255319149,5.20484768988253,0.3404155,0
f23af6a0153318dd,37,1,0,342,9,12,3,27.3,9.48,6.3,True,0,Standard Complexity,5.961417616641081,17.283333333333335,6.1346574657614115,0.3403543,0
34c2af7bc094072b,51,2,0,357,5,11,15,20.78,3.68,6.3,True,0,Standard Complexity,2.823118842698247,8.509166666666667,7.6679304664876105,0.340095,0
39d8dccfbc30e3ae,42,9,2,601,0,18,28,23.83,18.8,6.73,True,3,Critical Complexity,0.3569313659517946,8.751153846153846,7.33237516714168,0.34005123,0
27553da72d4f28d8,60,5,1,195,3,7,7,17.54,7.07,9.42,True,2,Standard Complexity,0.1303840481040521,8.623913043478263,5.8992598939855485,0.33960897,0
3a985d6ba6d34b10,49,2,2,156,5,16,3,25.6,25.25,6.53,True,1,Critical Complexity,0.029999999999972715,8.9103125,5.449587991522272,0.3394988,0
cf20dceac66027fe,76,1,0,217,5,1,4,17.35,16.86,6.28,True,3,Critical Complexity,4.8393904574855995,8.202962962962964,4.992965284473906,0.3394106,0
2aeeb0f04d98a8be,137,17,0,327,10,8,1,20.26,20.15,6.41,True,3,Critical Complexity,0.1360147050883173,2.937380952380953,3.246211755205934,0.33902434,0
6f29b169bdff816e,133,6,4,66,4,4,0,17.49,9.63,7.19,True,2,Standard Complexity,0.4601086828131644,5.545,4.520559778864307,0.33879268,0
d9ca84337a6fde87,63,0,0,144,1,10,2,24.8,15.56,6.32,True,3,Critical Complexity,0.20124611797530648,15.655128205128202,4.781192251158471,0.33859926,0
568365d7e2121420,90,10,0,73,8,4,0,12.93,12.57,9.41,True,2,Standard Complexity,0.6606814663664481,4.8132,4.324072820848419,0.3384848,0
7388b6f1ca20c1d2,54,3,0,134,0,3,0,23.0,3.93,6.3,True,0,Standard Complexity,3.8142495985449116,7.519411764705882,7.11791895445674,0.338169,0
1e728fca4addb1df,22,5,0,198,1,11,4,31.93,10.42,7.45,True,0,Standard Complexity,0.09055385138130122,10.76157894736842,8.710711049082583,0.33799046,0
fa7317cbee7c6921,43,0,0,86,1,4,0,23.43,6.84,6.32,True,0,Standard Complexity,0.43829214001670064,14.883500000000002,5.877734916615414,0.33786148,0
72a3a76d44cb8fd6,49,6,0,175,0,9,3,26.39,9.32,6.53,True,0,Standard Complexity,0.22671568097490655,12.706999999999999,7.096389645446479,0.33785257,0
d8cad5b5a717aada,19,6,0,105,3,2,7,28.29,27.39,6.95,True,1,Critical Complexity,0.26248809496804226,11.979444444444447,8.430419438769357,0.3377877,0
e1e0afe960e9ffac,53,0,0,221,3,5,7,17.6,9.42,6.23,True,2,Standard Complexity,0.4904079934095311,10.8896875,5.435819558938997,0.33765343,0
c1d27105640d520c,43,0,0,376,0,13,8,25.71,13.49,6.35,True,3,Critical Complexity,0.42720018726573816,13.67705882352941,6.212048790295387,0.33749712,0
51e3b24b7b43bb68,42,2,0,206,8,5,4,27.8,10.94,6.3,True,0,Standard Complexity,1.1872657663723978,14.217307692307692,6.7154108401109225,0.33744192,0
7873012fe47e00cf,99,10,2,165,1,5,3,17.97,10.3,6.71,True,2,Standard Complexity,0.3052867504495101,7.41725806451613,4.309376187680891,0.3373482,0
d3fcd3d3a5d3bbc6,38,1,0,679,7,14,22,21.7,1.91,12.57,True,0,Standard Complexity,2.061771083316661,13.587,8.074813372456356,0.337024,0
5092df33f4175c90,54,4,0,394,2,12,9,23.77,13.95,6.31,True,3,Critical Complexity,5.240009541976026,10.051428571428572,7.1518530970013945,0.33676925,0
a7545087f82dafeb,52,0,0,214,5,3,7,21.84,3.58,6.3,True,0,Standard Complexity,1.0667708282477157,12.792903225806452,5.8027080405219404,0.33669886,0
a60c5ba76201ea18,98,10,0,98,13,5,1,12.82,5.74,6.84,True,2,Standard Complexity,0.9972462083154635,6.099999999999999,4.130506531955411,0.33664188,0
230447eeabc303cb,46,16,1,143,24,22,1,17.8,16.55,9.67,True,3,Critical Complexity,0.7373601562334243,4.138750000000001,3.8575276111563133,0.33641684,0
6d472e17598345e8,64,5,1,147,2,4,2,26.36,3.06,6.31,True,0,Standard Complexity,2.7930270317346126,8.510967741935483,5.882871997115294,0.33639133,0
e53642c208d9df97,58,2,3,99,2,4,1,24.5,11.9,6.29,True,0,Standard Complexity,0.07280109889273897,12.012195121951219,5.4841841388892565,0.33636582,0
f5a6ffc41c03d9e,48,2,0,214,0,6,0,25.83,21.59,8.57,True,1,Critical Complexity,0.6324555320336039,10.075000000000001,5.5375767786051835,0.33633775,0
a571a41a7bd6d62c,28,1,0,147,7,4,7,28.41,5.27,6.29,True,0,Standard Complexity,3.3688573730561737,22.3348,4.290834063442677,0.33630022,0
33fd22f4dacceeff,34,39,0,61,2,3,1,15.3,11.28,11.0,True,2,Standard Complexity,0.0640312423744478,5.487547169811319,5.07666652836562,0.33615535,0
fd43527a7604fb72,28,1,0,48,0,1,0,18.76,6.11,6.36,True,2,Standard Complexity,4.004509957535403,9.414000000000001,6.743291777759584,0.3355021,0
9bf03f2582691a0a,36,3,1,105,2,5,3,30.26,8.49,6.31,True,0,Standard Complexity,0.8600581375694507,13.946315789473685,7.616900675489802,0.33542627,0
f235c719628c25d7,44,4,0,141,6,3,9,24.05,14.44,6.29,True,3,Critical Complexity,0.15556349186154209,13.10423076923077,7.3326499423820035,0.33532774,0
f5de1cde5bb05985,71,3,1,203,3,5,4,17.26,9.05,6.42,True,2,Standard Complexity,0.16763054614280576,8.49,4.72163999162646,0.33523214,0
1bb9953492c540a8,53,1,0,241,3,6,4,24.42,18.03,6.31,True,3,Critical Complexity,0.533385414124428,12.865333333333334,6.126669967354932,0.33509967,0
ead88d1306d3e8f9,34,0,0,287,0,9,7,22.83,2.39,6.3,True,0,Standard Complexity,3.071481727114105,13.318823529411764,7.656612584098517,0.33508953,0
fae3fe77a5a0d20c,33,8,0,377,0,11,8,22.9,11.01,7.36,True,0,Standard Complexity,0.06082762530337543,10.6128125,6.7210421598769745,0.33508468,0
a06b192d8ad0e8ba,57,17,5,195,7,15,4,16.51,10.09,8.74,True,2,Standard Complexity,0.10440306508901055,5.738604651162791,4.902376064344455,0.33490252,0
b507ed29dcb505e5,36,3,0,283,5,14,6,28.47,4.19,6.29,True,0,Standard Complexity,0.07211102550883583,15.913428571428572,7.612627458133396,0.33473265,0
e9728bcb8237c01d,59,6,0,221,2,11,3,17.96,5.17,6.94,True,2,Standard Complexity,0.01999999999998181,9.178444444444443,6.177074084622394,0.33461484,0
1b19fd2f537060df,95,1,5,191,1,6,2,18.42,10.06,7.81,True,2,Standard Complexity,0.05385164807083162,7.513513513513513,4.689451196044976,0.33441684,0
